composer,periode,title_file,work_group,opus,no,mov,title,date,instruments,loss_binomial,loss_gamma,loss_binomial_tritones,loss_factor_poisson,loss_static,loss_gaussian,dist_binomial,dist_gamma,dist_binomial_tritones,dist_factor_poisson,dist_static,dist_gaussian,centers_binomial,centers_gamma,centers_binomial_tritones,centers_factor_poisson,centers_static,centers_gaussian,tonal_origin
Fauré,1,Ballade_19,,19.0,,,Ballade,1881,piano,0.11640648721752576,0.13763641889362066,0.11436758449634503,0.1344322472229038,0.5871732819260884,0.13603479913312866,"[1.71775086e-03 2.32488907e-03 3.42217158e-03 5.07480805e-03
 6.79284769e-03 8.42678979e-03 1.09921533e-02 1.53270175e-02
 2.01466727e-02 2.36419002e-02 2.72293050e-02 3.42134800e-02
 4.34856528e-02 4.94516550e-02 5.12061787e-02 5.55441409e-02
 6.54117992e-02 7.25013384e-02 6.96280452e-02 6.35161536e-02
 6.40817690e-02 6.71880174e-02 6.14349955e-02 4.73917510e-02
 3.62897032e-02 3.19079686e-02 2.72967269e-02 1.83584640e-02
 9.14144549e-03 3.87514938e-03 1.79491345e-03 8.04282290e-04
 2.56343118e-04 8.67149579e-05 3.70062724e-05]","[2.00553697e-03 2.70073771e-03 3.61160424e-03 4.79373009e-03
 6.31203692e-03 8.24003418e-03 1.06576961e-02 1.36473857e-02
 1.72871949e-02 2.16410863e-02 2.67453895e-02 3.25915825e-02
 3.91059886e-02 4.61280857e-02 5.33906093e-02 6.05064179e-02
 6.69689028e-02 7.21739848e-02 7.54714901e-02 7.62506731e-02
 7.40574707e-02 6.87289020e-02 6.05137322e-02 5.01323376e-02
 3.87219050e-02 2.76301498e-02 1.80770770e-02 1.08012525e-02
 5.89239049e-03 2.94139349e-03 1.35136845e-03 5.75464388e-04
 2.29260261e-04 8.62372168e-05 3.08915309e-05]","[0.00101553 0.00229642 0.00245673 0.00506614 0.00525894 0.00890018
 0.00975272 0.01539758 0.01820797 0.02832036 0.02810381 0.03085622
 0.04013038 0.06393674 0.05877236 0.04590196 0.05784764 0.08977005
 0.07732885 0.05114083 0.05730738 0.07593864 0.05685543 0.03315199
 0.03343284 0.03659252 0.0226566  0.01171712 0.01097433 0.00986811
 0.00484716 0.00224188 0.00199136 0.00143697 0.00052627]","[0.00173836 0.00272249 0.00280778 0.00364939 0.00681695 0.01038923
 0.01001515 0.01177467 0.02086359 0.03081034 0.02755518 0.02841501
 0.04652989 0.06608665 0.0544757  0.04722589 0.06793906 0.09137503
 0.06944613 0.04871163 0.05620553 0.06907113 0.04980027 0.03093169
 0.02995683 0.03363933 0.02330528 0.01344904 0.01144534 0.01184283
 0.00793513 0.00435891 0.00336537 0.00323835 0.00210685]","[6.54020248e-05 2.55564585e-05 6.52009973e-05 2.39069767e-04
 3.58381451e-04 7.68035293e-04 1.84973325e-03 2.79369988e-03
 4.88448103e-03 8.76622359e-03 1.71323777e-02 2.69844453e-02
 4.04016242e-02 8.02209184e-02 1.29733339e-01 1.26824873e-01
 1.04244105e-01 1.13146113e-01 1.28669501e-01 7.88909668e-02
 3.70412701e-02 2.91711525e-02 2.72763164e-02 1.65276577e-02
 8.47214386e-03 6.60455376e-03 4.51596491e-03 2.32973743e-03
 9.86242958e-04 4.07193095e-04 3.87952685e-04 1.40970573e-04
 4.29688994e-05 2.91084537e-05 2.71992301e-06]","[0.00067592 0.0011424  0.00187113 0.00296997 0.00456839 0.00680983
 0.00983723 0.0137712  0.01868242 0.02456164 0.03129278 0.03863613
 0.04622806 0.05360193 0.0602307  0.06558703 0.06921189 0.07077927
 0.07014458 0.06736663 0.06269865 0.05655021 0.04942798 0.04186722
 0.03436672 0.02733788 0.02107434 0.01574367 0.01139779 0.00799646
 0.00543673 0.00358212 0.00228721 0.00141525 0.00084864]",17,29,17,17,16,17.213143872113683,G
Fauré,1,berceuse-op16-gabriel-faure,,16.0,,,Berceuse,1878,chamber,0.02920441165982643,0.08020288166914924,0.022776353409729656,0.043193645735398564,0.11064344999667339,0.0832572505953883,"[5.73154964e-12 3.45892231e-12 2.05730181e-09 4.28091602e-09
 5.77654562e-09 5.85589790e-07 1.50701150e-06 3.51634253e-06
 8.60767380e-05 2.56509267e-04 8.78195889e-04 6.06038870e-03
 1.78574713e-02 7.80733687e-02 1.69139306e-01 1.94204581e-01
 1.14428448e-01 9.89406950e-02 1.31446752e-01 8.54867496e-02
 2.45286821e-02 3.47656705e-02 2.71868293e-02 6.21755277e-03
 4.01618064e-03 4.68724466e-03 6.97922388e-04 5.07225549e-04
 4.00498920e-04 7.95452567e-05 6.83204389e-06 3.46148787e-05
 6.52451134e-06 4.95234740e-07 1.88091719e-08]","[7.82884943e-08 2.56016957e-07 8.27944436e-07 2.64377935e-06
 8.31996879e-06 2.57439522e-05 7.80919412e-05 2.31351154e-04
 6.66062335e-04 1.85110245e-03 4.92018669e-03 1.23408941e-02
 2.86256120e-02 5.94873198e-02 1.05397809e-01 1.49778559e-01
 1.75324136e-01 1.66599097e-01 1.30488702e-01 8.21204872e-02
 4.42004430e-02 2.14027035e-02 9.62221326e-03 4.09500097e-03
 1.67064567e-03 6.59100769e-04 2.53037951e-04 9.49764376e-05
 3.49777500e-05 1.26742646e-05 4.52866536e-06 1.59849627e-06
 5.58192874e-07 1.93071072e-07 6.62146799e-08]","[1.20661780e-08 2.43893994e-08 1.32155029e-07 5.20975341e-07
 8.19065489e-07 6.57482041e-06 1.38746172e-05 6.82119661e-05
 2.83899653e-04 5.19861216e-04 1.70441423e-03 4.85532168e-03
 1.70490437e-02 6.43779067e-02 1.74276038e-01 2.11159279e-01
 1.00739600e-01 1.00515051e-01 1.45330527e-01 7.03283094e-02
 3.02683670e-02 3.69858698e-02 2.27767721e-02 7.09367192e-03
 5.29317515e-03 3.45884865e-03 1.44136751e-03 6.75886996e-04
 4.01939973e-04 1.95481660e-04 9.33483376e-05 5.45489968e-05
 2.38597530e-05 6.29727148e-06 1.14399472e-06]","[5.65754217e-08 2.00403024e-07 7.03861638e-07 2.21037588e-06
 6.67336043e-06 2.22740573e-05 7.30697041e-05 2.02146745e-04
 5.25695014e-04 1.62652494e-03 4.87672623e-03 1.10212435e-02
 2.13981542e-02 5.89354935e-02 1.55100754e-01 2.34051104e-01
 1.07048794e-01 9.76401086e-02 1.30963854e-01 6.09088203e-02
 3.43994818e-02 3.79082451e-02 1.90103084e-02 8.67183194e-03
 7.54898670e-03 4.00726215e-03 1.68793232e-03 1.17054729e-03
 6.35693258e-04 2.63296697e-04 1.51189452e-04 8.11374078e-05
 3.38613492e-05 1.68982993e-05 8.72002388e-06]","[6.54020248e-05 2.55564585e-05 6.52009973e-05 2.39069767e-04
 3.58381451e-04 7.68035293e-04 1.84973325e-03 2.79369988e-03
 4.88448103e-03 8.76622359e-03 1.71323777e-02 2.69844453e-02
 4.04016242e-02 8.02209184e-02 1.29733339e-01 1.26824873e-01
 1.04244105e-01 1.13146113e-01 1.28669501e-01 7.88909668e-02
 3.70412701e-02 2.91711525e-02 2.72763164e-02 1.65276577e-02
 8.47214386e-03 6.60455376e-03 4.51596491e-03 2.32973743e-03
 9.86242958e-04 4.07193095e-04 3.87952685e-04 1.40970573e-04
 4.29688994e-05 2.91084537e-05 2.71992301e-06]","[8.34426420e-12 1.39966193e-10 1.96434487e-09 2.30659742e-08
 2.26613274e-07 1.86276629e-06 1.28112313e-05 7.37195808e-05
 3.54923144e-04 1.42970114e-03 4.81854240e-03 1.35876887e-02
 3.20578926e-02 6.32825295e-02 1.04518260e-01 1.44430858e-01
 1.66988780e-01 1.61537766e-01 1.30743568e-01 8.85372589e-02
 5.01638998e-02 2.37802267e-02 9.43192131e-03 3.12999632e-03
 8.69054404e-04 2.01887571e-04 3.92402422e-05 6.38136016e-06
 8.68269034e-07 9.88450326e-08 9.41488165e-09 7.50298988e-10
 5.00280224e-11 2.79094829e-12 1.30271593e-13]",16,16,15,15,16,16.313880126182966,C
Fauré,1,cantique_de_jean_racine_11,,11.0,,,Cantique de Jean Racine,1865,vocal,0.08603232771791007,0.09466036150571211,0.07713408329465138,0.10552541880308969,0.13871276310763173,0.0948867491168362,"[6.05338081e-10 2.84402078e-09 1.31828677e-07 1.28477601e-06
 6.33605731e-06 1.28695567e-04 1.21085521e-03 6.17959547e-03
 2.06842306e-02 5.00920522e-02 9.28040776e-02 1.36337573e-01
 1.62921621e-01 1.61700143e-01 1.35892343e-01 9.86330240e-02
 6.30607052e-02 3.61438800e-02 1.88050592e-02 8.95391711e-03
 3.92713237e-03 1.59751615e-03 6.05029571e-04 2.13675932e-04
 7.05738434e-05 2.18949886e-05 6.34860585e-06 1.72390617e-06
 4.41747292e-07 1.05474724e-07 2.28723085e-08 5.13498207e-09
 8.30669167e-10 1.91267175e-10 2.12775542e-11]","[1.98721641e-06 7.61275849e-06 2.81991314e-05 1.00413405e-04
 3.41164658e-04 1.09526055e-03 3.27960590e-03 9.00096046e-03
 2.21172281e-02 4.72205518e-02 8.48268687e-02 1.26006972e-01
 1.57305196e-01 1.64695639e-01 1.45332951e-01 1.07903536e-01
 6.78410751e-02 3.58229350e-02 1.63479481e-02 6.72991852e-03
 2.57923225e-03 9.34729177e-04 3.23007961e-04 1.07216952e-04
 3.44157207e-05 1.07370571e-05 3.26742755e-06 9.72704857e-07
 2.84001184e-07 8.15007472e-08 2.30288458e-08 6.41646012e-09
 1.76519474e-09 4.80014809e-10 1.29153875e-10]","[1.67499350e-04 3.33596523e-04 7.45963912e-04 1.60429518e-03
 2.33519749e-03 4.28209318e-03 1.17251793e-02 1.86587505e-02
 2.15522841e-02 4.44714500e-02 9.07009848e-02 9.87281360e-02
 8.77784012e-02 1.64112232e-01 2.22639018e-01 1.27857817e-01
 3.79124257e-02 2.01346884e-02 2.61555886e-02 1.23167587e-02
 2.90073822e-03 9.76246484e-04 1.24320230e-03 4.99685078e-04
 8.03066673e-05 3.92122091e-05 3.58747545e-05 6.04786225e-06
 4.88478170e-06 6.44371228e-07 4.00551104e-07 3.51675277e-07
 1.44792880e-08 1.82950034e-08 1.24008210e-08]","[1.97748504e-04 4.02369713e-04 6.68460805e-04 1.56685796e-03
 3.22881867e-03 4.50669923e-03 9.44966290e-03 2.01470519e-02
 2.38129670e-02 3.95864082e-02 8.66993590e-02 9.04550949e-02
 9.90527852e-02 1.97065359e-01 1.90955545e-01 1.11819647e-01
 5.36036301e-02 3.14185280e-02 1.88873922e-02 9.22779889e-03
 3.92414482e-03 1.81221905e-03 8.77882585e-04 3.80453577e-04
 1.49490778e-04 6.11586771e-05 2.60093566e-05 1.03247034e-05
 3.81537002e-06 1.44058062e-06 5.59733533e-07 2.07535559e-07
 7.29110438e-08 2.59223870e-08 9.40912733e-09]","[3.58517814e-04 7.68327527e-04 1.85043706e-03 2.79476287e-03
 4.88633954e-03 8.76955909e-03 1.71388965e-02 2.69947127e-02
 4.04169968e-02 8.02514420e-02 1.29782702e-01 1.26873129e-01
 1.04283769e-01 1.13189164e-01 1.28718459e-01 7.89209844e-02
 3.70553641e-02 2.91822520e-02 2.72866949e-02 1.65339464e-02
 8.47536747e-03 6.60706675e-03 4.51768321e-03 2.33062388e-03
 9.86618219e-04 4.07348030e-04 3.88100299e-04 1.41024211e-04
 4.29852489e-05 2.91195293e-05 2.72095793e-06 1.39737735e-05
 5.56924549e-07 2.50014734e-07 1.04254915e-07]","[1.69070408e-07 1.33627578e-06 8.92905771e-06 5.04424533e-05
 2.40917200e-04 9.72793036e-04 3.32088729e-03 9.58448662e-03
 2.33864667e-02 4.82437888e-02 8.41393669e-02 1.24061809e-01
 1.54652882e-01 1.62989250e-01 1.45224852e-01 1.09396635e-01
 6.96703543e-02 3.75122499e-02 1.70757287e-02 6.57152878e-03
 2.13813253e-03 5.88144262e-04 1.36777338e-04 2.68921462e-05
 4.47010599e-06 6.28190282e-07 7.46355341e-08 7.49688956e-09
 6.36645420e-10 4.57083098e-11 2.77442982e-12 1.42374877e-13
 6.17694902e-15 2.26566507e-16 7.02584299e-18]",13,13,14,13,12,12.812688821752266,Eb
Fauré,1,Dans_les_ruines_d_une_abbaye,2 mélodies,2.0,1.0,,Dans les ruines d'une Abbaye,1865,vocal ,0.04716013530678259,0.1166769156132982,0.034444814785249044,0.09276812966378895,0.16301116848105843,0.16607562156479072,"[9.86111990e-14 1.35648328e-10 3.32295863e-10 1.09223714e-09
 6.37395199e-07 1.21646080e-06 6.96960662e-06 1.26351513e-03
 1.74315675e-03 1.87944769e-02 8.30476296e-02 1.86088344e-01
 2.07496544e-01 1.11433107e-01 7.21353858e-02 1.21493247e-01
 9.27807133e-02 2.99089529e-02 2.26336496e-02 2.69655589e-02
 1.32635721e-02 3.81561635e-03 3.10718857e-03 2.41286238e-03
 9.34478577e-04 3.11750188e-04 1.88220345e-04 9.93442555e-05
 4.08097592e-05 1.93428340e-05 8.47442256e-06 2.69547836e-06
 1.19904641e-06 8.79928860e-07 4.60443881e-07]","[1.03987571e-09 7.31656802e-09 4.98053090e-08 3.42434636e-07
 2.46274766e-06 1.68000548e-05 9.95693190e-05 5.74708531e-04
 4.07285667e-03 2.62153755e-02 5.07280930e-02 1.83525977e-01
 1.94291567e-01 1.61903430e-01 1.21937348e-01 8.67341354e-02
 5.94183406e-02 3.96387343e-02 2.59268794e-02 1.67017665e-02
 1.06293736e-02 6.69825222e-03 4.18650084e-03 2.59856444e-03
 1.60340830e-03 9.84306750e-04 6.01553038e-04 3.66189331e-04
 2.22135501e-04 1.34329790e-04 8.10038882e-05 4.87232087e-05
 2.92390706e-05 1.75096228e-05 1.04653162e-05]","[6.45964095e-08 1.85367438e-07 4.29768492e-07 6.99175825e-06
 5.73470684e-05 2.02350661e-04 1.95080626e-04 2.65661991e-04
 1.28992177e-03 1.28274210e-02 8.05177405e-02 2.26062257e-01
 2.00842973e-01 8.66367746e-02 6.57421913e-02 1.33218175e-01
 9.12175418e-02 2.85889408e-02 1.51914576e-02 3.00200859e-02
 1.54851360e-02 2.76632453e-03 2.96061180e-03 3.37517910e-03
 1.03110180e-03 8.57173406e-04 1.63018716e-04 2.13157005e-04
 2.18632354e-04 5.05098474e-06 1.66864830e-05 2.40477247e-05
 9.91247186e-08 1.88056198e-07 2.28540853e-10]","[1.26768476e-06 4.37674201e-06 1.56941682e-05 5.17349358e-05
 1.52763675e-04 4.66247888e-04 1.53940969e-03 4.47010284e-03
 1.05124625e-02 2.50926838e-02 7.34864299e-02 1.74922119e-01
 2.34385267e-01 9.42260419e-02 7.71617033e-02 1.08186380e-01
 8.04609325e-02 3.26171375e-02 2.61166063e-02 2.46253487e-02
 1.39013726e-02 6.13777758e-03 4.59159321e-03 3.31868444e-03
 1.63107257e-03 7.76395244e-04 5.26457170e-04 3.16945180e-04
 1.45951543e-04 7.24061752e-05 4.43456687e-05 2.35230793e-05
 1.05402053e-05 5.27942546e-06 2.94638302e-06]","[2.39103573e-04 3.58432128e-04 7.68143897e-04 1.84999481e-03
 2.79409492e-03 4.88517171e-03 8.76746317e-03 1.71348003e-02
 2.69882610e-02 4.04073371e-02 8.02322620e-02 1.29751684e-01
 1.26842807e-01 1.04258845e-01 1.13162112e-01 1.28687696e-01
 7.89021223e-02 3.70465079e-02 2.91752775e-02 2.72801734e-02
 1.65299948e-02 8.47334186e-03 6.60548767e-03 4.51660348e-03
 2.33006687e-03 9.86382417e-04 4.07250674e-04 3.88007543e-04
 1.40990507e-04 4.29749754e-05 2.91125698e-05 2.72030762e-06
 1.39704338e-05 5.56791445e-07 2.49954980e-07]","[6.25252664e-08 5.34052135e-07 3.85569966e-06 2.35295801e-05
 1.21371464e-04 5.29188557e-04 1.95027447e-03 6.07536621e-03
 1.59970766e-02 3.56041175e-02 6.69809440e-02 1.06510823e-01
 1.43161965e-01 1.62649600e-01 1.56195956e-01 1.26787958e-01
 8.69916700e-02 5.04508822e-02 2.47315479e-02 1.02476733e-02
 3.58914230e-03 1.06254547e-03 2.65886205e-04 5.62387325e-05
 1.00546436e-05 1.51946000e-06 1.94090064e-07 2.09560183e-08
 1.91251863e-09 1.47534644e-10 9.61997166e-12 5.30206451e-13
 2.47006089e-14 9.72661551e-16 3.23748134e-17]",13,10,11,12,13,13.259162303664919,Eb
Fauré,1,elegie_24,,24.0,,,Elégie,1883,chamber,0.0852289148017448,0.1558341099761582,0.07573507872278837,0.10649872666847457,0.15116315083942722,0.16429085451485004,"[1.21719100e-09 3.35347641e-09 3.04134652e-09 4.76370096e-07
 1.82924678e-06 2.71552128e-06 9.45145146e-05 4.59238998e-04
 9.55261168e-04 8.17765656e-03 4.42490526e-02 1.18007252e-01
 1.58812905e-01 1.21274511e-01 9.63318228e-02 1.35089949e-01
 1.22505164e-01 5.40491865e-02 3.93017727e-02 5.17618242e-02
 2.48914671e-02 5.17006122e-03 9.63576854e-03 6.92233771e-03
 4.70937533e-04 7.44427285e-04 9.44407193e-04 8.13190005e-05
 2.78761579e-06 5.52239903e-05 5.86795546e-06 2.49583662e-07
 5.30808711e-09 5.64457782e-11 2.40095976e-13]","[2.27494637e-06 6.83607782e-06 2.01962276e-05 5.85063107e-05
 1.65635114e-04 4.56317084e-04 1.21655936e-03 3.11556162e-03
 7.58701489e-03 1.73186440e-02 3.62918391e-02 6.77174558e-02
 1.08030254e-01 1.42679413e-01 1.60241595e-01 1.48801381e-01
 1.18767473e-01 8.05385211e-02 4.87365508e-02 2.76803969e-02
 1.50601670e-02 7.86723314e-03 3.96353411e-03 1.94157975e-03
 9.30339297e-04 4.37264364e-04 2.01975643e-04 9.18952965e-05
 4.12707425e-05 1.83232316e-05 8.05115556e-06 3.50470955e-06
 1.51284227e-06 6.48083755e-07 2.75709391e-07]","[2.76442571e-05 5.74333949e-05 8.50374236e-05 4.17942832e-04
 1.31218947e-03 1.83806948e-03 2.25945812e-03 9.28964970e-03
 2.03462176e-02 1.88475117e-02 2.25392959e-02 8.19766051e-02
 1.16430218e-01 6.57556017e-02 8.61599198e-02 2.41284586e-01
 1.84701773e-01 6.20825184e-02 1.90701012e-02 2.48459341e-02
 1.62702320e-02 1.32333290e-02 6.76882448e-03 2.24132066e-03
 6.59844618e-04 8.02619635e-04 3.50367058e-04 2.19894962e-04
 8.06733621e-05 2.70383308e-05 5.61002219e-06 8.70999510e-06
 2.04361293e-06 1.47561736e-06 3.09211845e-07]","[1.62329388e-04 3.24233856e-04 4.93083897e-04 9.11545647e-04
 2.12064996e-03 3.49635450e-03 4.33389856e-03 9.18718702e-03
 1.98888093e-02 2.32563619e-02 2.43019842e-02 6.71657624e-02
 1.06951330e-01 6.84533250e-02 8.16764636e-02 2.55953508e-01
 1.69645643e-01 6.37214271e-02 3.25939499e-02 3.36553937e-02
 1.83596730e-02 6.59167462e-03 2.98704087e-03 2.11300606e-03
 1.00964879e-03 3.52473255e-04 1.49136408e-04 8.54090205e-05
 3.69943160e-05 1.26232161e-05 5.07262198e-06 2.52418787e-06
 1.01314020e-06 3.38739253e-07 1.30384591e-07]","[6.52059812e-05 2.39088042e-04 3.58408846e-04 7.68094001e-04
 1.84987464e-03 2.79391343e-03 4.88485439e-03 8.76689367e-03
 1.71336873e-02 2.69865080e-02 4.04047124e-02 8.02270504e-02
 1.29743256e-01 1.26834568e-01 1.04252073e-01 1.13154761e-01
 1.28679336e-01 7.88969971e-02 3.70441015e-02 2.91733823e-02
 2.72784014e-02 1.65289211e-02 8.47279146e-03 6.60505860e-03
 4.51631010e-03 2.32991551e-03 9.86318346e-04 4.07224220e-04
 3.87982340e-04 1.40981348e-04 4.29721839e-05 2.91106787e-05
 2.72013092e-06 1.39695263e-05 5.56755278e-07]","[8.13443842e-08 5.69502003e-07 3.46300087e-06 1.82894063e-05
 8.38950393e-05 3.34243230e-04 1.15658784e-03 3.47603617e-03
 9.07359973e-03 2.05714361e-02 4.05078572e-02 6.92793164e-02
 1.02910001e-01 1.32770391e-01 1.48776573e-01 1.44796322e-01
 1.22396831e-01 8.98612560e-02 5.73012978e-02 3.17355549e-02
 1.52657237e-02 6.37790968e-03 2.31434977e-03 7.29405932e-04
 1.99663762e-04 4.74699609e-05 9.80230389e-06 1.75803337e-06
 2.73851883e-07 3.70504949e-08 4.35373467e-09 4.44344254e-10
 3.93882642e-11 3.03252075e-12 2.02782458e-13]",14,14,15,15,14,14.307597535934292,Bb
Fauré,1,faure-gabriel-3-songs-op7-no-3-barcarolle,3 mélodies,7.0,3.0,,Barcarolle,1873,vocal,0.050155963037378654,0.06156700599355487,0.041192043179563126,0.06587950411942461,0.2161458098344194,0.09359500427426724,"[1.62980299e-05 3.60446436e-05 8.91817827e-05 2.36819959e-04
 5.26049111e-04 9.55030880e-04 2.66400062e-03 6.82704027e-03
 1.00893536e-02 1.90912530e-02 4.94477508e-02 7.89994388e-02
 7.84226660e-02 1.51931462e-01 2.55893537e-01 1.96677229e-01
 7.29761936e-02 2.50671640e-02 2.63659320e-02 1.63253379e-02
 4.67109948e-03 8.23941406e-04 1.15338319e-03 5.60253242e-04
 6.84965357e-05 4.91316413e-05 2.51463282e-05 4.93478231e-06
 5.16332419e-06 2.20267626e-07 1.44310296e-07 2.94855174e-07
 3.80489518e-12 2.53273964e-10 6.74370226e-09]","[4.02222631e-05 8.29439975e-05 1.70052129e-04 3.46328641e-04
 6.99917550e-04 1.40178890e-03 2.77752914e-03 5.43260921e-03
 1.04575470e-02 1.97291395e-02 3.62582474e-02 6.43104713e-02
 1.08406061e-01 1.68812824e-01 2.27926754e-01 2.20980028e-01
 4.91369677e-02 3.86213844e-02 2.43610792e-02 1.36117658e-02
 3.71553646e-03 1.55161045e-03 8.00067063e-04 2.34952034e-04
 8.08655459e-05 3.59084667e-05 1.14691207e-05 3.73164767e-06
 1.46722399e-06 4.88853203e-07 1.57738060e-07 5.72405471e-08
 1.93153623e-08 6.25972396e-09 2.16505130e-09]","[7.89343622e-06 2.47236130e-05 4.86119725e-05 1.51832772e-04
 2.42631954e-04 1.00461611e-03 1.68683447e-03 4.14227273e-03
 1.15626402e-02 1.98810999e-02 3.45867499e-02 8.40746500e-02
 1.11613621e-01 1.29126707e-01 2.41267255e-01 2.29567015e-01
 5.90960159e-02 2.45980980e-02 2.72653940e-02 1.38191393e-02
 3.10877117e-03 1.66716443e-03 9.71055783e-04 3.25917660e-04
 9.19874238e-05 4.46288990e-05 1.55594175e-05 4.71601893e-06
 1.58849793e-06 5.72779897e-07 1.57724101e-07 5.32553248e-08
 1.72772193e-08 5.35276015e-09 1.68199324e-09]","[3.11915495e-05 6.88723603e-05 1.53767329e-04 3.64650774e-04
 7.76607370e-04 1.49234709e-03 3.27011202e-03 7.09768188e-03
 1.18406801e-02 2.03652021e-02 4.53188189e-02 7.34141814e-02
 8.02390291e-02 1.48347003e-01 2.67228222e-01 1.83411049e-01
 7.80229737e-02 3.49533782e-02 2.32910044e-02 1.22407121e-02
 4.71700672e-03 1.82199542e-03 9.00984816e-04 4.01837844e-04
 1.44297449e-04 5.15194989e-05 2.17255609e-05 8.64521541e-06
 2.93461263e-06 9.90506667e-07 3.76301715e-07 1.37507164e-07
 4.45400974e-08 1.43715443e-08 5.05895871e-09]","[2.39103573e-04 3.58432128e-04 7.68143897e-04 1.84999481e-03
 2.79409492e-03 4.88517171e-03 8.76746317e-03 1.71348003e-02
 2.69882610e-02 4.04073371e-02 8.02322620e-02 1.29751684e-01
 1.26842807e-01 1.04258845e-01 1.13162112e-01 1.28687696e-01
 7.89021223e-02 3.70465079e-02 2.91752775e-02 2.72801734e-02
 1.65299948e-02 8.47334186e-03 6.60548767e-03 4.51660348e-03
 2.33006687e-03 9.86382417e-04 4.07250674e-04 3.88007543e-04
 1.40990507e-04 4.29749754e-05 2.91125698e-05 2.72030762e-06
 1.39704338e-05 5.56791445e-07 2.49954980e-07]","[3.93897708e-10 6.57380666e-09 8.85946205e-08 9.64172474e-07
 8.47342630e-06 6.01340335e-05 3.44618483e-04 1.59482762e-03
 5.95999481e-03 1.79860156e-02 4.38309619e-02 8.62549423e-02
 1.37070478e-01 1.75897966e-01 1.82278170e-01 1.52533576e-01
 1.03074965e-01 5.62468094e-02 2.47856058e-02 8.81978781e-03
 2.53439140e-03 5.88093240e-04 1.10198489e-04 1.66748541e-05
 2.03753651e-06 2.01050754e-07 1.60200166e-08 1.03080656e-09
 5.35609576e-11 2.24737965e-12 7.61485272e-14 2.08354806e-15
 4.60365202e-17 8.21407012e-19 1.18350821e-20]",14,16,15,14,13,13.666666666666666,Bb
